[Odometry @ factory.py:85][DEBUG] 2017-11-15 18:34:23,781: Logging to: logs/2017_Nov_15/Odometry/18_34_23.log
[Odometry @ node.py:89][INFO] 2017-11-15 18:34:30,001: setup
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:34:33,259: [log buffer start]
[DEBUG, 1510788870.183893]: OdometryMessage(t=1510788870.1838908, n=0, xy=0.0, th=-0.25, dt=0.1034402847290039)
[DEBUG, 1510788871.0148854]: OdometryMessage(t=1510788871.0148838, n=36, xy=-1.1348389868777973, th=0.0, dt=0.02071094512939453)
[DEBUG, 1510788871.037709]: OdometryMessage(t=1510788871.0377073, n=37, xy=-0.7565593245851983, th=-0.0625, dt=0.031098365783691406)
[DEBUG, 1510788871.0609708]: OdometryMessage(t=1510788871.060969, n=38, xy=-0.567419493438899, th=0.0, dt=0.020880699157714844)
[DEBUG, 1510788871.0835443]: OdometryMessage(t=1510788871.0835423, n=39, xy=0.0, th=0.0, dt=0.041120290756225586)
[DEBUG, 1510788871.1059098]: OdometryMessage(t=1510788871.1059084, n=40, xy=-0.378279662292599, th=0.0, dt=0.03123927116394043)
[DEBUG, 1510788871.127889]: OdometryMessage(t=1510788871.1278868, n=41, xy=-0.5674194934388987, th=0.0, dt=0.020695924758911133)
[DEBUG, 1510788871.1501722]: OdometryMessage(t=1510788871.1501703, n=42, xy=-0.1891398311462993, th=0.0625, dt=0.03097677230834961)
[DEBUG, 1510788871.178579]: OdometryMessage(t=1510788871.1785772, n=43, xy=0.0, th=0.0625, dt=0.02070331573486328)
[DEBUG, 1510788871.200498]: OdometryMessage(t=1510788871.2004962, n=44, xy=0.378279662292599, th=0.0625, dt=0.020634174346923828)
[DEBUG, 1510788871.2257757]: OdometryMessage(t=1510788871.225774, n=45, xy=0.5674194934388987, th=0.06250000000005684, dt=0.030911922454833984)
[DEBUG, 1510788871.247934]: OdometryMessage(t=1510788871.2479324, n=46, xy=0.378279662292599, th=0.0, dt=0.02072930335998535)
[DEBUG, 1510788871.270393]: OdometryMessage(t=1510788871.2703907, n=47, xy=0.37827966229259924, th=0.0, dt=0.030999183654785156)
[DEBUG, 1510788871.2931726]: OdometryMessage(t=1510788871.2931707, n=48, xy=0.7565593245851983, th=0.0, dt=0.02066659927368164)
[DEBUG, 1510788871.315737]: OdometryMessage(t=1510788871.3157353, n=49, xy=0.0, th=0.06249999999994316, dt=0.022779464721679688)
[DEBUG, 1510788871.3165395]: OdometryMessage(t=1510788871.316538, n=50, xy=0.5674194934388986, th=0.0, dt=0.030982017517089844)
[DEBUG, 1510788871.338499]: OdometryMessage(t=1510788871.3384974, n=51, xy=0.37827966229259913, th=0.0625, dt=0.020694971084594727)
[DEBUG, 1510788871.360934]: OdometryMessage(t=1510788871.360932, n=52, xy=0.37827966229259913, th=0.0, dt=0.020731687545776367)
[DEBUG, 1510788871.38337]: OdometryMessage(t=1510788871.3833678, n=53, xy=0.0, th=0.0, dt=0.027230024337768555)
[DEBUG, 1510788871.4066215]: OdometryMessage(t=1510788871.4066195, n=54, xy=0.18913983114629962, th=-0.0625, dt=0.031186342239379883)
[DEBUG, 1510788871.4294164]: OdometryMessage(t=1510788871.4294147, n=55, xy=0.1891398311462995, th=0.0, dt=0.020829439163208008)
[DEBUG, 1510788871.4519749]: OdometryMessage(t=1510788871.4519732, n=56, xy=0.0, th=0.0, dt=0.030946016311645508)
[DEBUG, 1510788871.4745839]: OdometryMessage(t=1510788871.474582, n=57, xy=0.0, th=0.0, dt=0.02080368995666504)
[DEBUG, 1510788871.497508]: OdometryMessage(t=1510788871.4975064, n=58, xy=-0.1891398311462995, th=0.0625, dt=0.03101801872253418)
[DEBUG, 1510788871.5199246]: OdometryMessage(t=1510788871.5199227, n=59, xy=-0.3782796622925992, th=0.0, dt=0.020923376083374023)
[DEBUG, 1510788871.542704]: OdometryMessage(t=1510788871.5427027, n=60, xy=-0.18913983114629956, th=0.0, dt=0.02081131935119629)
[DEBUG, 1510788871.5873308]: OdometryMessage(t=1510788871.587329, n=61, xy=-0.3782796622925992, th=0.0625, dt=0.02067399024963379)
[DEBUG, 1510788871.6099808]: OdometryMessage(t=1510788871.6099792, n=62, xy=0.0, th=0.0, dt=0.035849809646606445)
[DEBUG, 1510788871.6322417]: OdometryMessage(t=1510788871.6322398, n=63, xy=-0.378279662292599, th=0.0, dt=0.031164169311523438)
[DEBUG, 1510788871.654713]: OdometryMessage(t=1510788871.6547112, n=64, xy=1.5131186491703965, th=0.0, dt=0.020695924758911133)
[DEBUG, 1510788871.678958]: OdometryMessage(t=1510788871.6789558, n=65, xy=0.1891398311462995, th=-0.0625, dt=0.03103160858154297)
[DEBUG, 1510788871.7015195]: OdometryMessage(t=1510788871.7015183, n=66, xy=0.5674194934388987, th=0.12500000000000003, dt=0.020703792572021484)
[DEBUG, 1510788871.7243185]: OdometryMessage(t=1510788871.7243168, n=67, xy=0.945699155731498, th=0.06249999999999997, dt=0.02077507972717285)
[DEBUG, 1510788871.7470245]: OdometryMessage(t=1510788871.7470233, n=68, xy=0.9456991557314978, th=0.0, dt=0.03103184700012207)
[DEBUG, 1510788871.77013]: OdometryMessage(t=1510788871.7701283, n=69, xy=0.1891398311462993, th=0.0, dt=0.02066636085510254)
[DEBUG, 1510788871.7935228]: OdometryMessage(t=1510788871.7935212, n=70, xy=0.0, th=0.0, dt=0.03097701072692871)
[DEBUG, 1510788871.8167484]: OdometryMessage(t=1510788871.8167465, n=71, xy=-0.1891398311462993, th=0.0, dt=0.020656585693359375)
[DEBUG, 1510788871.8625162]: OdometryMessage(t=1510788871.8625143, n=72, xy=-0.18913983114629973, th=0.0, dt=0.030995607376098633)
[DEBUG, 1510788871.885181]: OdometryMessage(t=1510788871.8851788, n=73, xy=-0.756559324585198, th=0.0, dt=0.020620346069335938)
[DEBUG, 1510788871.9081733]: OdometryMessage(t=1510788871.9081717, n=74, xy=-0.945699155731498, th=0.0, dt=0.030957460403442383)
[DEBUG, 1510788871.9309554]: OdometryMessage(t=1510788871.9309537, n=75, xy=-0.9456991557314979, th=0.0, dt=0.02079486846923828)
[DEBUG, 1510788871.953236]: OdometryMessage(t=1510788871.9532342, n=76, xy=-1.1348389868777975, th=0.0, dt=0.020658493041992188)
[DEBUG, 1510788871.9762037]: OdometryMessage(t=1510788871.9762022, n=77, xy=-0.9456991557314978, th=0.0, dt=0.030877113342285156)
[DEBUG, 1510788871.9995992]: OdometryMessage(t=1510788871.9995973, n=78, xy=-1.1348389868777973, th=-0.125, dt=0.02063584327697754)
[DEBUG, 1510788872.0232074]: OdometryMessage(t=1510788872.0232055, n=79, xy=-0.9456991557314978, th=0.0, dt=0.030894756317138672)
[DEBUG, 1510788872.0464106]: OdometryMessage(t=1510788872.046409, n=80, xy=-1.1348389868777975, th=-0.125, dt=0.0207061767578125)
[DEBUG, 1510788872.1010373]: OdometryMessage(t=1510788872.1010358, n=81, xy=-0.9456991557314982, th=-0.0625, dt=0.020641803741455078)
[DEBUG, 1510788872.1240597]: OdometryMessage(t=1510788872.1240578, n=82, xy=-1.3239788180240968, th=-0.06249999999994316, dt=0.030871868133544922)
[DEBUG, 1510788872.1466405]: OdometryMessage(t=1510788872.1466384, n=83, xy=-1.3239788180240968, th=0.0, dt=0.02065730094909668)
[DEBUG, 1510788872.1694453]: OdometryMessage(t=1510788872.169444, n=84, xy=-1.3239788180240968, th=-0.06250000000005684, dt=0.02088332176208496)
[DEBUG, 1510788872.1923003]: OdometryMessage(t=1510788872.1922984, n=85, xy=0.0, th=0.0, dt=0.0349271297454834)
[DEBUG, 1510788872.2147894]: OdometryMessage(t=1510788872.2147877, n=86, xy=-1.3239788180240968, th=0.0, dt=0.031138896942138672)
[DEBUG, 1510788872.2371464]: OdometryMessage(t=1510788872.2371442, n=87, xy=-1.7022584803166971, th=0.0, dt=0.020660877227783203)
[DEBUG, 1510788872.2600057]: OdometryMessage(t=1510788872.2600038, n=88, xy=-1.513118649170396, th=0.0, dt=0.03087925910949707)
[DEBUG, 1510788872.282693]: OdometryMessage(t=1510788872.282691, n=89, xy=-1.513118649170396, th=0.0, dt=0.020693302154541016)
[DEBUG, 1510788872.3050947]: OdometryMessage(t=1510788872.3050933, n=90, xy=-1.7022584803166971, th=0.0, dt=0.030922651290893555)
[DEBUG, 1510788872.3281226]: OdometryMessage(t=1510788872.328121, n=91, xy=-1.8913983114629964, th=-0.0625, dt=0.02077960968017578)
[DEBUG, 1510788872.3511615]: OdometryMessage(t=1510788872.3511598, n=92, xy=-1.8913983114629929, th=-0.0625, dt=0.02074265480041504)
[DEBUG, 1510788872.3740177]: OdometryMessage(t=1510788872.374016, n=93, xy=-2.0805381426092957, th=-0.0625, dt=0.031076431274414062)
[DEBUG, 1510788872.3968196]: OdometryMessage(t=1510788872.3968177, n=94, xy=-2.269677973755595, th=0.0, dt=0.020897626876831055)
[DEBUG, 1510788872.441764]: OdometryMessage(t=1510788872.4417622, n=95, xy=-2.4588178049018943, th=-0.0625, dt=0.030975818634033203)
[DEBUG, 1510788872.4639487]: OdometryMessage(t=1510788872.4639468, n=96, xy=-2.6479576360481936, th=-0.06249999999994316, dt=0.02076268196105957)
[DEBUG, 1510788872.4868755]: OdometryMessage(t=1510788872.4868736, n=97, xy=-2.837097467194493, th=-0.06250000000005684, dt=0.03085041046142578)
[DEBUG, 1510788872.5093322]: OdometryMessage(t=1510788872.5093303, n=98, xy=-3.0262372983407957, th=0.0, dt=0.020682334899902344)
[DEBUG, 1510788872.5320148]: OdometryMessage(t=1510788872.5320132, n=99, xy=-3.0262372983407886, th=-0.125, dt=0.03089308738708496)
[DEBUG, 1510788872.5557787]: OdometryMessage(t=1510788872.5557773, n=100, xy=-3.0262372983407957, th=-0.0625, dt=0.02093958854675293)
[DEBUG, 1510788872.588819]: OdometryMessage(t=1510788872.5888174, n=101, xy=-3.215377129487095, th=-0.0625, dt=0.0207064151763916)
[DEBUG, 1510788872.6111956]: OdometryMessage(t=1510788872.611194, n=102, xy=-3.404516960633387, th=-0.125, dt=0.030892372131347656)
[DEBUG, 1510788872.6340706]: OdometryMessage(t=1510788872.634069, n=103, xy=-3.782796622925993, th=-0.0625, dt=0.020723581314086914)
[DEBUG, 1510788872.6570399]: OdometryMessage(t=1510788872.6570387, n=104, xy=-3.5936567917796935, th=-0.125, dt=0.03096294403076172)
[DEBUG, 1510788872.6792998]: OdometryMessage(t=1510788872.6792982, n=105, xy=-3.5936567917796935, th=0.0, dt=0.02070927619934082)
[DEBUG, 1510788872.7014213]: OdometryMessage(t=1510788872.7014196, n=106, xy=0.0, th=-0.0625, dt=0.030988454818725586)
[DEBUG, 1510788872.7244062]: OdometryMessage(t=1510788872.7244043, n=107, xy=-4.161076285218584, th=-0.0625, dt=0.020704984664916992)
[DEBUG, 1510788872.757299]: OdometryMessage(t=1510788872.7572975, n=108, xy=-4.350216116364891, th=-0.125, dt=0.030950546264648438)
[DEBUG, 1510788872.7891204]: OdometryMessage(t=1510788872.7891185, n=109, xy=-4.350216116364891, th=-0.0625, dt=0.02090001106262207)
[DEBUG, 1510788872.8122838]: OdometryMessage(t=1510788872.812282, n=110, xy=-4.350216116364891, th=-0.125, dt=0.02086782455444336)
[DEBUG, 1510788872.8356621]: OdometryMessage(t=1510788872.8356605, n=111, xy=-4.917635609803796, th=-0.0625, dt=0.030933380126953125)
[DEBUG, 1510788872.8587828]: OdometryMessage(t=1510788872.858781, n=112, xy=-4.9176356098037814, th=-0.125, dt=0.02087855339050293)
[DEBUG, 1510788872.88112]: OdometryMessage(t=1510788872.881118, n=113, xy=-5.106775440950088, th=0.0, dt=0.0309295654296875)
[DEBUG, 1510788872.903664]: OdometryMessage(t=1510788872.9036624, n=114, xy=-5.485055103242686, th=-0.125, dt=0.02102351188659668)
[DEBUG, 1510788872.939233]: OdometryMessage(t=1510788872.9392314, n=115, xy=-5.863334765535285, th=-0.06249999999994316, dt=0.030959367752075195)
[DEBUG, 1510788872.9622123]: OdometryMessage(t=1510788872.962211, n=116, xy=-6.052474596681591, th=-0.12500000000005684, dt=0.02059483528137207)
[DEBUG, 1510788872.9935842]: OdometryMessage(t=1510788872.9935822, n=117, xy=-6.052474596681577, th=-0.0625, dt=0.020772457122802734)
[DEBUG, 1510788873.0165854]: OdometryMessage(t=1510788873.0165834, n=118, xy=-6.43075425897419, th=-0.125, dt=0.030869483947753906)
[DEBUG, 1510788873.0395691]: OdometryMessage(t=1510788873.0395675, n=119, xy=-6.241614427827898, th=-0.0625, dt=0.02068305015563965)
[DEBUG, 1510788873.0713818]: OdometryMessage(t=1510788873.0713801, n=120, xy=-6.9981737524130665, th=-0.125, dt=0.0311737060546875)
[DEBUG, 1510788873.0936012]: OdometryMessage(t=1510788873.0935993, n=121, xy=-7.187313583559387, th=0.0, dt=0.020798206329345703)
[DEBUG, 1510788873.09451]: OdometryMessage(t=1510788873.0945086, n=122, xy=0.0, th=-0.0625, dt=0.024134159088134766)
[DEBUG, 1510788873.1167336]: OdometryMessage(t=1510788873.116732, n=123, xy=-6.998173752413095, th=-0.0625, dt=0.03188681602478027)
[DEBUG, 1510788873.1540627]: OdometryMessage(t=1510788873.1540613, n=124, xy=-7.565593245852, th=-0.0625, dt=0.020902633666992188)
[DEBUG, 1510788873.2122018]: OdometryMessage(t=1510788873.2122002, n=125, xy=-8.322152570437197, th=-0.0625, dt=0.02066636085510254)
[DEBUG, 1510788873.2355757]: OdometryMessage(t=1510788873.235574, n=126, xy=-8.322152570437169, th=0.0, dt=0.0308687686920166)
[DEBUG, 1510788873.2589521]: OdometryMessage(t=1510788873.2589498, n=127, xy=-8.700432232729781, th=-0.0625, dt=0.02078557014465332)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 18:34:33,259: logging message buffer (len=16437)
[Odometry @ node.py:79][DEBUG] 2017-11-15 18:34:36,699: [log buffer start]
[DEBUG, 1510788873.2984483]: OdometryMessage(t=1510788873.298447, n=128, xy=-9.835271219607563, th=0.0, dt=0.030930280685424805)
[DEBUG, 1510788873.3213189]: OdometryMessage(t=1510788873.3213172, n=129, xy=-9.267851726168686, th=0.0, dt=0.02069568634033203)
[DEBUG, 1510788873.3446026]: OdometryMessage(t=1510788873.344601, n=130, xy=-9.835271219607591, th=-0.0625, dt=0.03103470802307129)
[DEBUG, 1510788873.3678918]: OdometryMessage(t=1510788873.36789, n=131, xy=-10.213550881900176, th=-0.0625, dt=0.020823001861572266)
[DEBUG, 1510788873.4039214]: OdometryMessage(t=1510788873.40392, n=132, xy=-10.213550881900176, th=-0.0625, dt=0.020748615264892578)
[DEBUG, 1510788873.42962]: OdometryMessage(t=1510788873.4296184, n=133, xy=-10.59183054419276, th=0.0, dt=0.020706892013549805)
[DEBUG, 1510788873.452551]: OdometryMessage(t=1510788873.452549, n=134, xy=0.0, th=-0.0625, dt=0.008941650390625)
[DEBUG, 1510788873.475952]: OdometryMessage(t=1510788873.4759502, n=135, xy=-10.780970375339052, th=0.0, dt=0.031115055084228516)
[DEBUG, 1510788873.5109336]: OdometryMessage(t=1510788873.510932, n=136, xy=-10.970110206485401, th=-0.125, dt=0.020724058151245117)
[DEBUG, 1510788873.5115952]: OdometryMessage(t=1510788873.5115938, n=137, xy=-11.348389868777986, th=0.0, dt=0.03084397315979004)
[DEBUG, 1510788873.534114]: OdometryMessage(t=1510788873.5341125, n=138, xy=-10.970110206485344, th=-0.12499999999994316, dt=0.020629167556762695)
[DEBUG, 1510788873.583344]: OdometryMessage(t=1510788873.5833416, n=139, xy=-10.970110206485401, th=-0.12500000000005684, dt=0.030973434448242188)
[DEBUG, 1510788873.5840974]: OdometryMessage(t=1510788873.5840962, n=140, xy=-11.348389868777986, th=0.0, dt=0.020760059356689453)
[DEBUG, 1510788873.6073756]: OdometryMessage(t=1510788873.6073737, n=141, xy=0.0, th=-0.125, dt=0.031585693359375)
[DEBUG, 1510788873.6402102]: OdometryMessage(t=1510788873.6402082, n=142, xy=-11.159250037631693, th=-0.125, dt=0.02062821388244629)
[DEBUG, 1510788873.6718793]: OdometryMessage(t=1510788873.6718774, n=143, xy=-10.59183054419276, th=-0.0625, dt=0.020847320556640625)
[DEBUG, 1510788873.6945298]: OdometryMessage(t=1510788873.694528, n=144, xy=-11.159250037631693, th=-0.0625, dt=0.031053543090820312)
[DEBUG, 1510788873.7178547]: OdometryMessage(t=1510788873.717853, n=145, xy=-10.402690713046468, th=-0.0625, dt=0.02066969871520996)
[DEBUG, 1510788873.7409108]: OdometryMessage(t=1510788873.7409093, n=146, xy=-11.915809362216862, th=-0.0625, dt=0.030991554260253906)
[DEBUG, 1510788873.7767744]: OdometryMessage(t=1510788873.7767725, n=147, xy=-11.159250037631693, th=-0.0625, dt=0.02070760726928711)
[DEBUG, 1510788873.8095086]: OdometryMessage(t=1510788873.809507, n=148, xy=-10.213550881900176, th=-0.125, dt=0.0309600830078125)
[DEBUG, 1510788873.8337982]: OdometryMessage(t=1510788873.8337965, n=149, xy=-10.970110206485344, th=-0.125, dt=0.020560026168823242)
[DEBUG, 1510788873.8565528]: OdometryMessage(t=1510788873.8565512, n=150, xy=-11.72666953107057, th=-0.0625, dt=0.031203508377075195)
[DEBUG, 1510788873.8792627]: OdometryMessage(t=1510788873.8792608, n=151, xy=-10.402690713046468, th=-0.125, dt=0.02070474624633789)
[DEBUG, 1510788873.9122243]: OdometryMessage(t=1510788873.9122226, n=152, xy=-10.591830544192817, th=-0.0625, dt=0.02070784568786621)
[DEBUG, 1510788873.9342978]: OdometryMessage(t=1510788873.934296, n=153, xy=-10.59183054419276, th=0.0, dt=0.03084278106689453)
[DEBUG, 1510788873.9615138]: OdometryMessage(t=1510788873.961512, n=154, xy=-11.159250037631693, th=-0.0625, dt=0.02067255973815918)
[DEBUG, 1510788873.9840062]: OdometryMessage(t=1510788873.984004, n=155, xy=-11.159250037631637, th=-0.125, dt=0.030928850173950195)
[DEBUG, 1510788874.0068455]: OdometryMessage(t=1510788874.0068436, n=156, xy=-11.537529699924335, th=-0.06249999999994316, dt=0.02067112922668457)
[DEBUG, 1510788874.043797]: OdometryMessage(t=1510788874.0437953, n=157, xy=-12.483228855655739, th=-0.06250000000005684, dt=0.02065896987915039)
[DEBUG, 1510788874.0739841]: OdometryMessage(t=1510788874.0739825, n=158, xy=-11.915809362216919, th=-0.125, dt=0.031157732009887695)
[DEBUG, 1510788874.0965097]: OdometryMessage(t=1510788874.096508, n=159, xy=-12.861508517948323, th=-0.125, dt=0.02076268196105957)
[DEBUG, 1510788874.1311893]: OdometryMessage(t=1510788874.1311877, n=160, xy=-12.483228855655852, th=-0.125, dt=0.020861387252807617)
[DEBUG, 1510788874.1543288]: OdometryMessage(t=1510788874.1543267, n=161, xy=-13.239788180240907, th=-0.125, dt=0.030968189239501953)
[DEBUG, 1510788874.190168]: OdometryMessage(t=1510788874.1901662, n=162, xy=-14.185487335972539, th=-0.0625, dt=0.02090764045715332)
[DEBUG, 1510788874.2240813]: OdometryMessage(t=1510788874.2240798, n=163, xy=-14.752906829411359, th=-0.0625, dt=0.020723581314086914)
[DEBUG, 1510788874.2468407]: OdometryMessage(t=1510788874.246839, n=164, xy=-15.509466153996527, th=-0.1875, dt=0.030898094177246094)
[DEBUG, 1510788874.2825358]: OdometryMessage(t=1510788874.282534, n=165, xy=-14.942046660557708, th=-0.0625, dt=0.020687341690063477)
[DEBUG, 1510788874.3055842]: OdometryMessage(t=1510788874.3055825, n=166, xy=-16.07688564743546, th=-0.125, dt=0.030941009521484375)
[DEBUG, 1510788874.3290918]: OdometryMessage(t=1510788874.32909, n=167, xy=-16.455165309728045, th=-0.125, dt=0.02084946632385254)
[DEBUG, 1510788874.3626966]: OdometryMessage(t=1510788874.362695, n=168, xy=-15.887745816289225, th=-0.125, dt=0.02078557014465332)
[DEBUG, 1510788874.3857794]: OdometryMessage(t=1510788874.3857772, n=169, xy=-17.590004296605798, th=-0.0625, dt=0.030926942825317383)
[DEBUG, 1510788874.4096222]: OdometryMessage(t=1510788874.4096205, n=170, xy=-17.590004296605912, th=-0.125, dt=0.020713090896606445)
[DEBUG, 1510788874.4400582]: OdometryMessage(t=1510788874.4400566, n=171, xy=-16.83344497202063, th=-0.1875, dt=0.031064748764038086)
[DEBUG, 1510788874.4766188]: OdometryMessage(t=1510788874.476617, n=172, xy=-17.968283958898496, th=-0.0625, dt=0.03107142448425293)
[DEBUG, 1510788874.5100393]: OdometryMessage(t=1510788874.5100377, n=173, xy=-18.15742379004473, th=-0.06249999999994316, dt=0.020877361297607422)
[DEBUG, 1510788874.5470488]: OdometryMessage(t=1510788874.547047, n=174, xy=-17.02258480316698, th=-0.06250000000005684, dt=0.020595788955688477)
[DEBUG, 1510788874.5698156]: OdometryMessage(t=1510788874.5698137, n=175, xy=-17.211724634313214, th=0.06250000000005684, dt=0.020667076110839844)
[DEBUG, 1510788874.5946043]: OdometryMessage(t=1510788874.5946026, n=176, xy=0.0, th=0.06249999999994316, dt=0.030992746353149414)
[DEBUG, 1510788874.6181717]: OdometryMessage(t=1510788874.61817, n=177, xy=-18.34656362119108, th=0.0625, dt=0.031107664108276367)
[DEBUG, 1510788874.6415112]: OdometryMessage(t=1510788874.6415093, n=178, xy=-16.455165309728045, th=0.0, dt=0.02069997787475586)
[DEBUG, 1510788874.6425722]: OdometryMessage(t=1510788874.6425707, n=179, xy=0.0, th=0.0625, dt=0.02484750747680664)
[DEBUG, 1510788874.6641612]: OdometryMessage(t=1510788874.6641595, n=180, xy=-17.77914412775226, th=0.0, dt=0.031177520751953125)
[DEBUG, 1510788874.703287]: OdometryMessage(t=1510788874.7032852, n=181, xy=-16.83344497202063, th=0.125, dt=0.03106379508972168)
[DEBUG, 1510788874.7325246]: OdometryMessage(t=1510788874.7325225, n=182, xy=-17.211724634313214, th=0.125, dt=0.020717859268188477)
[DEBUG, 1510788874.7653563]: OdometryMessage(t=1510788874.7653546, n=183, xy=-17.400864465459563, th=0.1875, dt=0.030959606170654297)
[DEBUG, 1510788874.7885098]: OdometryMessage(t=1510788874.7885082, n=184, xy=-17.02258480316698, th=0.25, dt=0.020699501037597656)
[DEBUG, 1510788874.8217502]: OdometryMessage(t=1510788874.8217483, n=185, xy=-17.968283958898496, th=0.25, dt=0.02074265480041504)
[DEBUG, 1510788874.8476408]: OdometryMessage(t=1510788874.8476388, n=186, xy=-16.076885647435574, th=0.0, dt=0.020802736282348633)
